,image,final_labels,labels
31476,../images/red_deer_s_000413.png,,4
50795,../images/quarter_horse_s_000440.png,,7
52022,../images/peke_s_000839.png,,5
69647,../images/rainbow_trout_s_000383.png,91.0,11
22675,../images/automobile_s_002013.png,,1
20448,../images/tomcat_s_000782.png,,3
40572,../images/puppy_s_001492.png,,5
60870,../images/adam_s_002248.png,46.0,24
66872,../images/mako_shark_s_000431.png,73.0,11
60474,../images/date_palm_s_000480.png,56.0,27
34735,../images/honey_eater_s_001348.png,,2
48805,../images/freighter_s_001167.png,,8
58223,../images/ship_s_002404.png,,8
10845,../images/tipper_truck_s_001039.png,,9
62880,../images/oil_palm_s_001120.png,56.0,27
5272,../images/speedboat_s_002592.png,,8
27097,../images/struthio_camelus_s_001041.png,,2
36724,../images/leopard_frog_s_000370.png,,6
8559,../images/shooting_brake_s_001602.png,,1
36238,../images/coupe_s_001228.png,,1
25761,../images/barking_frog_s_000352.png,,6
27546,../images/nandu_s_002181.png,,2
12906,../images/bufo_americanus_s_001420.png,,6
2472,../images/quarter_horse_s_000452.png,,7
11836,../images/felis_catus_s_000319.png,,3
66375,../images/male_child_s_000949.png,11.0,24
30905,../images/alauda_arvensis_s_000388.png,,2
13050,../images/puppy_s_000359.png,,5
21924,../images/propeller_plane_s_001736.png,,0
66167,../images/plaice_s_001465.png,32.0,11
67195,../images/adam_s_000705.png,46.0,24
58514,../images/arabian_s_001734.png,,7
25323,../images/car_s_002217.png,,1
21801,../images/truck_s_000827.png,,9
45706,../images/river_boat_s_000062.png,,8
54449,../images/fire_truck_s_001400.png,,9
66823,../images/carassius_auratus_s_000235.png,1.0,11
37667,../images/bookmobile_s_000819.png,,9
46433,../images/domestic_cat_s_001497.png,,3
35632,../images/arabian_s_002247.png,,7
51515,../images/rhea_s_000546.png,,2
33649,../images/gamecock_s_000205.png,,2
72109,../images/baby_s_000939.png,2.0,24
36956,../images/pekinese_s_000682.png,,5
24117,../images/bufo_viridis_s_001024.png,,6
36930,../images/felis_catus_s_000756.png,,3
23016,../images/stealth_bomber_s_001447.png,,0
64032,../images/woman_s_000104.png,98.0,24
28900,../images/toy_spaniel_s_001689.png,,5
1658,../images/house_cat_s_000586.png,,3
8242,../images/stealth_fighter_s_000106.png,,0
55503,../images/guard_boat_s_000551.png,,8
39684,../images/barge_s_000234.png,,8
30545,../images/compact_car_s_000172.png,,1
23490,../images/riding_horse_s_001967.png,,7
28497,../images/elephant_bird_s_000396.png,,2
33703,../images/odocoileus_hemionus_s_000418.png,,4
72715,../images/shark_s_001752.png,73.0,11
3079,../images/sound_truck_s_001447.png,,9
32836,../images/pilot_boat_s_001047.png,,8
53555,../images/bufo_bufo_s_002239.png,,6
37424,../images/cassowary_s_000816.png,,2
46039,../images/dump_truck_s_000514.png,,9
40485,../images/stealth_fighter_s_001154.png,,0
338,../images/lipizzan_s_002122.png,,7
63284,../images/shortfin_mako_s_000167.png,73.0,11
56013,../images/midwife_toad_s_000105.png,,6
38031,../images/motorcar_s_001219.png,,1
3353,../images/pleasure_boat_s_000688.png,,8
6191,../images/compact_car_s_001815.png,,1
31744,../images/tipper_truck_s_000024.png,,9
3965,../images/maltese_s_001992.png,,5
64473,../images/shark_s_000482.png,73.0,11
9980,../images/rana_catesbeiana_s_000580.png,,6
13305,../images/cargo_ship_s_001988.png,,8
15099,../images/stud_mare_s_001537.png,,7
58265,../images/stealth_bomber_s_000631.png,,0
41322,../images/auto_s_002144.png,,1
53889,../images/rana_clamitans_s_000197.png,,6
20089,../images/merchantman_s_001274.png,,8
5613,../images/pekinese_s_000297.png,,5
18755,../images/domestic_cat_s_000279.png,,3
13664,../images/odocoileus_hemionus_s_000334.png,,4
40989,../images/dog_s_001086.png,,5
6600,../images/arabian_s_000430.png,,7
21876,../images/studhorse_s_000169.png,,7
27835,../images/puppy_s_001385.png,,5
27141,../images/puppy_s_002319.png,,5
6987,../images/rana_temporaria_s_000493.png,,6
12188,../images/struthio_camelus_s_000985.png,,2
47817,../images/appaloosa_s_002104.png,,7
52590,../images/mongrel_s_000576.png,,5
3831,../images/dive_bomber_s_001194.png,,0
74674,../images/trout_s_000412.png,91.0,11
52598,../images/cat_s_000908.png,,3
39265,../images/elk_s_001361.png,,4
36190,../images/quarter_horse_s_001544.png,,7
7260,../images/chihuahua_s_000159.png,,5
13592,../images/chihuahua_s_002222.png,,5
18707,../images/oil_tanker_s_001376.png,,8
65481,../images/girl_s_000691.png,35.0,24
607,../images/mongrel_s_000381.png,,5
45278,../images/lapdog_s_002098.png,,5
9402,../images/coupe_s_000156.png,,1
25877,../images/rana_clamitans_s_000297.png,,6
53901,../images/house_cat_s_001618.png,,3
58900,../images/struthio_camelus_s_000948.png,,2
63756,../images/woman_s_000158.png,98.0,24
10180,../images/songbird_s_001109.png,,2
15155,../images/wapiti_s_000045.png,,4
64747,../images/black_woman_s_000177.png,98.0,24
72541,../images/eagle_ray_s_000066.png,67.0,11
38899,../images/dredger_s_001150.png,,8
66900,../images/boy_s_000791.png,11.0,24
14975,../images/domestic_dog_s_000693.png,,5
26741,../images/coupe_s_000747.png,,1
1378,../images/dump_truck_s_002052.png,,9
60198,../images/red_delicious_s_002040.png,0.0,24
47250,../images/tabby_cat_s_000025.png,,3
57510,../images/pleasure_craft_s_000756.png,,8
847,../images/tennessee_walker_s_001791.png,,7
6863,../images/muntjac_s_000351.png,,4
16038,../images/fawn_s_000900.png,,4
62136,../images/mountain_rose_s_000908.png,70.0,12
20988,../images/police_cruiser_s_001345.png,,1
14416,../images/tennessee_walker_s_001498.png,,7
13045,../images/toy_s_001236.png,,5
25455,../images/bird_of_passage_s_000883.png,,2
28817,../images/stealth_bomber_s_001500.png,,0
49991,../images/struthio_camelus_s_000267.png,,2
40487,../images/ostrich_s_000506.png,,2
64762,../images/cichlid_s_001426.png,1.0,11
73919,../images/boy_s_001495.png,11.0,24
45795,../images/sparrow_s_000483.png,,2
27888,../images/moose_s_000802.png,,4
29633,../images/convertible_s_000172.png,,1
25740,../images/blenheim_spaniel_s_000990.png,,5
19173,../images/monoplane_s_000456.png,,0
16953,../images/car_s_001093.png,,1
13568,../images/fallow_deer_s_000074.png,,4
16024,../images/odocoileus_hemionus_s_001034.png,,4
58615,../images/camion_s_002103.png,,9
9358,../images/tipper_truck_s_001528.png,,9
61996,../images/mackerel_shark_s_000464.png,73.0,11
36300,../images/sparrow_s_001122.png,,2
54086,../images/cabin_cruiser_s_000867.png,,8
33352,../images/moose_s_001783.png,,4
23961,../images/truck_s_000096.png,,9
3439,../images/spring_frog_s_000241.png,,6
25295,../images/wagtail_s_001601.png,,2
15547,../images/lipizzan_s_000919.png,,7
6903,../images/camion_s_001158.png,,9
3708,../images/bird_s_001796.png,,2
30808,../images/speedboat_s_000523.png,,8
17921,../images/maltese_s_000087.png,,5
22468,../images/moose_s_000372.png,,4
5423,../images/tabby_s_000215.png,,3
23511,../images/barking_deer_s_000076.png,,4
9499,../images/jumbo_jet_s_000874.png,,0
50517,../images/tipper_truck_s_001753.png,,9
9299,../images/bird_s_001736.png,,2
6456,../images/auto_s_002198.png,,1
74087,../images/carassius_auratus_s_000051.png,1.0,11
25844,../images/green_frog_s_001580.png,,6
18148,../images/cat_s_002296.png,,3
17183,../images/dive_bomber_s_000350.png,,0
10524,../images/pleasure_boat_s_001331.png,,8
66560,../images/stingray_s_002246.png,67.0,11
11729,../images/natterjack_s_000459.png,,6
28256,../images/mare_s_000573.png,,7
68734,../images/man_s_002094.png,46.0,24
3291,../images/passerine_s_001533.png,,2
23290,../images/equus_caballus_s_000136.png,,7
45205,../images/elk_s_002097.png,,4
36476,../images/felis_catus_s_000440.png,,3
1301,../images/automobile_s_000419.png,,1
20823,../images/elk_s_001737.png,,4
54217,../images/bomber_s_000026.png,,0
22195,../images/wapiti_s_000116.png,,4
16653,../images/toy_s_000147.png,,5
48980,../images/toy_spaniel_s_001703.png,,5
2740,../images/pleasure_boat_s_001898.png,,8
10962,../images/oil_tanker_s_001415.png,,8
72056,../images/quercus_petraea_s_000422.png,52.0,27
72403,../images/palm_tree_s_000090.png,56.0,27
72253,../images/adam_s_002037.png,46.0,24
33760,../images/merchant_ship_s_000046.png,,8
7868,../images/bird_s_000215.png,,2
65983,../images/infant_s_000819.png,2.0,24
12722,../images/broodmare_s_000687.png,,7
36716,../images/pickerel_frog_s_000058.png,,6
53734,../images/lipizzan_s_001384.png,,7
60544,../images/butterfly_orchid_s_001195.png,54.0,12
62111,../images/cichlid_s_002043.png,1.0,11
62721,../images/adam_s_000356.png,46.0,24
6281,../images/cervus_elaphus_s_001298.png,,4
26339,../images/bufo_canorus_s_000013.png,,6
28398,../images/broodmare_s_000713.png,,7
16823,../images/peke_s_000287.png,,5
74184,../images/bartlett_pear_s_000291.png,57.0,24
31791,../images/toy_spaniel_s_001501.png,,5
51482,../images/passenger_ship_s_002316.png,,8
1207,../images/alauda_arvensis_s_000029.png,,2
40133,../images/bird_s_000191.png,,2
2058,../images/dump_truck_s_001108.png,,9
13104,../images/pekingese_s_000020.png,,5
51944,../images/moose_s_000791.png,,4
50327,../images/mongrel_s_000686.png,,5
32425,../images/blenheim_spaniel_s_000975.png,,5
60718,../images/acer_saccharum_s_000896.png,47.0,27
65938,../images/rainbow_trout_s_001348.png,91.0,11
61058,../images/red_maple_s_000483.png,47.0,27
20792,../images/stallion_s_000021.png,,7
52167,../images/lipizzan_s_001878.png,,7
8553,../images/monoplane_s_001110.png,,0
33278,../images/rana_palustris_s_000071.png,,6
24539,../images/estate_car_s_000254.png,,1
20673,../images/struthio_camelus_s_000702.png,,2
32291,../images/sparrow_s_002688.png,,2
74546,../images/pearmain_s_000006.png,0.0,24
21184,../images/aerial_ladder_truck_s_000236.png,,9
17934,../images/puppy_s_001030.png,,5
28570,../images/airliner_s_001661.png,,0
5900,../images/grass_frog_s_000596.png,,6
68097,../images/poppy_s_000587.png,62.0,12
24007,../images/finch_s_000422.png,,2
37416,../images/container_ship_s_000429.png,,8
45253,../images/rana_catesbeiana_s_000800.png,,6
32872,../images/passenger_ship_s_001196.png,,8
45788,../images/police_boat_s_001817.png,,8
39849,../images/american_elk_s_001038.png,,4
53193,../images/rhea_americana_s_000553.png,,2
10876,../images/cargo_vessel_s_001571.png,,8
60510,../images/woman_s_000075.png,98.0,24
11196,../images/shooting_brake_s_001614.png,,1
68335,../images/rainbow_trout_s_000814.png,91.0,11
14799,../images/arabian_s_002451.png,,7
24957,../images/airliner_s_001300.png,,0
40245,../images/airbus_s_000329.png,,0
9726,../images/lipizzan_s_001228.png,,7
48900,../images/pekingese_s_000944.png,,5
7578,../images/mongrel_s_000084.png,,5
44960,../images/coupe_s_000929.png,,1
12013,../images/felis_domesticus_s_000709.png,,3
64326,../images/yellow_delicious_s_000494.png,0.0,24
44856,../images/domestic_cat_s_000112.png,,3
12835,../images/lorry_s_001206.png,,9
36408,../images/honey_eater_s_000984.png,,2
59968,../images/domestic_cat_s_000103.png,,3
46154,../images/lippizan_s_000635.png,,7
13816,../images/oil_tanker_s_000916.png,,8
60165,../images/sunflower_s_002006.png,82.0,12
24446,../images/station_wagon_s_002281.png,,1
47680,../images/shooting_brake_s_001097.png,,1
43755,../images/supertanker_s_000042.png,,8
7835,../images/cat_s_000348.png,,3
35025,../images/lippizan_s_000136.png,,7
2784,../images/cassowary_s_000348.png,,2
11321,../images/lipizzan_s_001177.png,,7
42190,../images/jumbojet_s_001644.png,,0
71505,../images/sweet_pepper_s_000011.png,83.0,24
15963,../images/capreolus_capreolus_s_001621.png,,4
34799,../images/monoplane_s_000080.png,,0
52016,../images/bufo_bufo_s_000394.png,,6
26692,../images/arabian_s_001760.png,,7
67830,../images/acer_saccharum_s_000814.png,47.0,27
41408,../images/trucking_rig_s_000041.png,,9
51976,../images/toy_s_002610.png,,5
60855,../images/bitter_orange_s_000801.png,53.0,24
8970,../images/fallow_deer_s_001048.png,,4
65495,../images/acer_saccharinum_s_000265.png,47.0,27
41405,../images/dunnock_s_000766.png,,2
12907,../images/police_boat_s_000040.png,,8
57696,../images/monoplane_s_001188.png,,0
28245,../images/motorcar_s_001697.png,,1
59487,../images/convertible_s_002702.png,,1
25130,../images/wagtail_s_001315.png,,2
20063,../images/arabian_s_000879.png,,7
41721,../images/flying_bird_s_000773.png,,2
9179,../images/wagon_s_002201.png,,1
69230,../images/sunflower_s_000050.png,82.0,12
9204,../images/american_elk_s_000003.png,,4
12770,../images/stallion_s_001848.png,,7
36173,../images/passerine_s_000086.png,,2
2543,../images/passerine_s_000559.png,,2
14397,../images/muntjac_s_000807.png,,4
73281,../images/tulip_s_000555.png,92.0,12
37038,../images/mouser_s_002058.png,,3
73244,../images/tulipa_clusiana_s_000184.png,92.0,12
46717,../images/station_wagon_s_000023.png,,1
29935,../images/rana_pipiens_s_000006.png,,6
36378,../images/mutt_s_000077.png,,5
58749,../images/dog_s_000039.png,,5
31604,../images/compact_car_s_001046.png,,1
29103,../images/anuran_s_000786.png,,6
13952,../images/convertible_s_000330.png,,1
22668,../images/pilot_boat_s_000061.png,,8
52817,../images/garbage_truck_s_001401.png,,9
73604,../images/carassius_auratus_s_000155.png,1.0,11
51098,../images/auto_s_001350.png,,1
74557,../images/trout_s_001474.png,91.0,11
50224,../images/tabby_cat_s_000259.png,,3
60205,../images/oak_tree_s_000921.png,52.0,27
65521,../images/mountain_rose_s_000867.png,70.0,12
6477,../images/wagtail_s_000030.png,,2
18464,../images/emu_s_001757.png,,2
9185,../images/tabby_cat_s_002352.png,,3
4980,../images/bullfrog_s_000754.png,,6
26523,../images/sparrow_s_001597.png,,2
59571,../images/bufo_viridis_s_001565.png,,6
65818,../images/rose_s_000214.png,70.0,12
49310,../images/lippizaner_s_000224.png,,7
54633,../images/station_wagon_s_000775.png,,1
22025,../images/tabby_s_001461.png,,3
35097,../images/delivery_truck_s_000928.png,,9
15624,../images/wapiti_s_001353.png,,4
37893,../images/tennessee_walker_s_000830.png,,7
30749,../images/monoplane_s_001463.png,,0
17246,../images/cabin_cruiser_s_000694.png,,8
18451,../images/monoplane_s_001385.png,,0
16793,../images/biplane_s_001066.png,,0
17945,../images/camion_s_002251.png,,9
53296,../images/odocoileus_hemionus_s_000401.png,,4
28677,../images/pekingese_s_001276.png,,5
46956,../images/estate_car_s_001519.png,,1
44935,../images/lippizan_s_000353.png,,7
57771,../images/rhea_americana_s_000250.png,,2
72873,../images/acer_saccharum_s_001349.png,47.0,27
71630,../images/flatfish_s_001655.png,32.0,11
55994,../images/muntjac_s_000338.png,,4
55653,../images/puppy_s_001645.png,,5
15304,../images/dive_bomber_s_000396.png,,0
16574,../images/bufo_marinus_s_000121.png,,6
19907,../images/toad_s_000650.png,,6
55324,../images/ostrich_s_001507.png,,2
65290,../images/poppy_s_002499.png,62.0,12
12620,../images/shooting_brake_s_001327.png,,1
73199,../images/young_lady_s_000760.png,35.0,24
9158,../images/crapaud_s_000050.png,,6
39941,../images/tabby_s_002010.png,,3
25672,../images/deer_s_000990.png,,4
14056,../images/fighter_aircraft_s_001605.png,,0
18155,../images/elk_s_002431.png,,4
22327,../images/gelding_s_000346.png,,7
24194,../images/car_s_000025.png,,1
42723,../images/bullfrog_s_000600.png,,6
14828,../images/yosemite_toad_s_000008.png,,6
64906,../images/lady_tulip_s_000271.png,92.0,12
43548,../images/hangar_queen_s_000048.png,,0
65756,../images/black_woman_s_000376.png,98.0,24
49790,../images/cat_s_002174.png,,3
63369,../images/tulip_s_000593.png,92.0,12
13154,../images/ostrich_s_001967.png,,2
41310,../images/dump_truck_s_000647.png,,9
2041,../images/pipit_s_001224.png,,2
39584,../images/multiengine_airplane_s_000177.png,,0
55548,../images/iceboat_s_000174.png,,8
50640,../images/maltese_s_000864.png,,5
26615,../images/broodmare_s_001563.png,,7
25007,../images/compact_car_s_000030.png,,1
71555,../images/willow_tree_s_001979.png,96.0,27
34741,../images/cat_s_002603.png,,3
7347,../images/attack_aircraft_s_001490.png,,0
27144,../images/sambar_s_000608.png,,4
458,../images/fallow_deer_s_000973.png,,4
40056,../images/car_s_000040.png,,1
56118,../images/stealth_bomber_s_001685.png,,0
63448,../images/poppy_s_002605.png,62.0,12
5966,../images/tabby_cat_s_002746.png,,3
45657,../images/arabian_s_000797.png,,7
65534,../images/male_child_s_001132.png,11.0,24
48571,../images/blenheim_spaniel_s_000772.png,,5
26902,../images/american_elk_s_000098.png,,4
41277,../images/amphibious_aircraft_s_001447.png,,0
52153,../images/guard_boat_s_001756.png,,8
7768,../images/tabby_cat_s_000781.png,,3
72679,../images/orchid_s_000883.png,54.0,12
11079,../images/domestic_cat_s_001698.png,,3
2563,../images/arabian_s_000483.png,,7
68808,../images/baby_s_002005.png,2.0,24
14636,../images/arabian_s_001456.png,,7
89,../images/elk_s_001888.png,,4
57276,../images/auto_s_001753.png,,1
19314,../images/lifeboat_s_000440.png,,8
43131,../images/trucking_rig_s_001193.png,,9
55569,../images/monoplane_s_001426.png,,0
8602,../images/tractor_trailer_s_002183.png,,9
12555,../images/moving_van_s_002086.png,,9
6154,../images/dog_s_001183.png,,5
9915,../images/fallow_deer_s_001777.png,,4
47614,../images/dumper_s_000527.png,,9
34925,../images/struthio_camelus_s_000173.png,,2
70318,../images/rosebush_s_001165.png,70.0,12
30467,../images/reconnaissance_plane_s_000995.png,,0
13118,../images/station_wagon_s_000872.png,,1
25226,../images/quarter_horse_s_001534.png,,7
53234,../images/domestic_cat_s_001565.png,,3
61845,../images/date_palm_s_000802.png,56.0,27
14322,../images/pekingese_s_000262.png,,5
72021,../images/infant_s_001042.png,2.0,24
72341,../images/rose_s_000043.png,70.0,12
58589,../images/canis_familiaris_s_001413.png,,5
23376,../images/domestic_cat_s_002036.png,,3
72166,../images/mountain_rose_s_001038.png,70.0,12
10492,../images/domestic_cat_s_000788.png,,3
62906,../images/bosc_s_001171.png,57.0,24
25709,../images/pickerel_frog_s_000506.png,,6
14400,../images/broodmare_s_001779.png,,7
54182,../images/blenheim_spaniel_s_000632.png,,5
6170,../images/fighter_aircraft_s_001582.png,,0
36564,../images/grass_frog_s_000411.png,,6
3361,../images/fighter_aircraft_s_001205.png,,0
50415,../images/delivery_truck_s_000933.png,,9
55920,../images/motorboat_s_001085.png,,8
22938,../images/convertible_s_001960.png,,1
61092,../images/cichlid_s_000362.png,1.0,11
27681,../images/twinjet_s_000954.png,,0
27579,../images/woodland_caribou_s_000043.png,,4
17608,../images/cervus_elaphus_s_001276.png,,4
62397,../images/baby_s_002065.png,2.0,24
56227,../images/arabian_s_000786.png,,7
42330,../images/broodmare_s_000754.png,,7
29876,../images/auto_s_000038.png,,1
51639,../images/moving_van_s_000553.png,,9
18513,../images/camion_s_001966.png,,9
53618,../images/mule_deer_s_000880.png,,4
38721,../images/bufo_viridis_s_001102.png,,6
72935,../images/young_girl_s_000028.png,35.0,24
54711,../images/tipper_truck_s_000312.png,,9
60194,../images/electric_ray_s_000913.png,67.0,11
57052,../images/shooting_brake_s_000494.png,,1
35807,../images/semi_s_001868.png,,9
33007,../images/tabby_cat_s_000385.png,,3
26331,../images/convertible_s_000540.png,,1
36742,../images/pontoon_s_001928.png,,8
9210,../images/compact_car_s_001508.png,,1
49067,../images/biplane_s_001384.png,,0
8660,../images/airliner_s_001918.png,,0
33992,../images/cargo_vessel_s_000727.png,,8
24173,../images/tipper_lorry_s_000309.png,,9
40137,../images/pontoon_s_001861.png,,8
13411,../images/maltese_s_001710.png,,5
28573,../images/stallion_s_000116.png,,7
41564,../images/toy_spaniel_s_000577.png,,5
51328,../images/canis_familiaris_s_001074.png,,5
20764,../images/car_s_001705.png,,1
50446,../images/lapdog_s_001911.png,,5
16009,../images/chihuahua_s_002153.png,,5
63291,../images/seville_orange_s_000023.png,53.0,24
74462,../images/white_woman_s_000005.png,98.0,24
36271,../images/aerial_ladder_truck_s_001421.png,,9
14657,../images/japanese_spaniel_s_000769.png,,5
40186,../images/mule_deer_s_000105.png,,4
68541,../images/rock_maple_s_000360.png,47.0,27
25947,../images/tabby_s_001594.png,,3
10451,../images/deer_s_001765.png,,4
8041,../images/cat_s_000982.png,,3
11881,../images/lipizzan_s_001355.png,,7
22533,../images/car_s_000835.png,,1
6496,../images/tabby_cat_s_000152.png,,3
67817,../images/male_child_s_001275.png,11.0,24
49672,../images/biplane_s_000910.png,,0
62949,../images/acer_saccharinum_s_000572.png,47.0,27
35030,../images/fire_engine_s_001558.png,,9
74190,../images/mountain_rose_s_000713.png,70.0,12
37592,../images/station_wagon_s_000563.png,,1
15312,../images/pekingese_s_001848.png,,5
36174,../images/stallion_s_000754.png,,7
10476,../images/coupe_s_000582.png,,1
50805,../images/roe_deer_s_001655.png,,4
5642,../images/fighter_aircraft_s_001714.png,,0
60763,../images/morel_s_000919.png,51.0,24
71915,../images/poppy_s_002116.png,62.0,12
53850,../images/wrecker_s_000048.png,,9
56254,../images/capreolus_capreolus_s_000865.png,,4
41485,../images/banana_boat_s_001170.png,,8
37133,../images/domestic_cat_s_000210.png,,3
61465,../images/stingray_s_001719.png,67.0,11
29583,../images/tabby_s_001620.png,,3
67253,../images/lady_tulip_s_000118.png,92.0,12
41245,../images/aerial_ladder_truck_s_001439.png,,9
58123,../images/taxicab_s_000924.png,,1
59840,../images/alces_alces_s_001360.png,,4
64959,../images/rose_s_001816.png,70.0,12
47643,../images/domestic_cat_s_001568.png,,3
58755,../images/bufo_s_001773.png,,6
56260,../images/dunnock_s_001076.png,,2
68501,../images/pear_s_000955.png,57.0,24
5620,../images/arabian_s_001815.png,,7
6120,../images/car_s_001222.png,,1
6439,../images/ladder_truck_s_001874.png,,9
58304,../images/automobile_s_001616.png,,1
55338,../images/cabin_cruiser_s_001502.png,,8
52995,../images/american_elk_s_000670.png,,4
869,../images/felis_catus_s_000998.png,,3
10797,../images/coupe_s_000502.png,,1
69391,../images/northern_spy_s_000250.png,0.0,24
56846,../images/aerial_ladder_truck_s_000688.png,,9
67184,../images/shingle_oak_s_000248.png,52.0,27
54026,../images/delivery_truck_s_000898.png,,9
8532,../images/moving_van_s_000976.png,,9
73174,../images/silver_maple_s_001336.png,47.0,27
8475,../images/coupe_s_001133.png,,1
54471,../images/puppy_s_002420.png,,5
12955,../images/wrecker_s_002251.png,,9
42410,../images/automobile_s_002290.png,,1
21096,../images/arabian_s_001899.png,,7
2854,../images/accentor_s_001170.png,,2
50123,../images/emu_s_001971.png,,2
47191,../images/bufo_americanus_s_000869.png,,6
1903,../images/cervus_sika_s_000533.png,,4
52800,../images/deer_s_001883.png,,4
19076,../images/fire_truck_s_002064.png,,9
48348,../images/accentor_s_000281.png,,2
71727,../images/cichlid_s_002022.png,1.0,11
54984,../images/lipizzan_s_000131.png,,7
59831,../images/ostrich_s_002632.png,,2
29579,../images/toy_spaniel_s_000880.png,,5
68719,../images/poppy_s_001484.png,62.0,12
26451,../images/gelding_s_000100.png,,7
59311,../images/chihuahua_s_001954.png,,5
36046,../images/convertible_s_000753.png,,1
30855,../images/emu_novaehollandiae_s_000486.png,,2
49093,../images/flying_bird_s_001360.png,,2
13103,../images/dog_s_000282.png,,5
64476,../images/willow_tree_s_001230.png,96.0,27
525,../images/bufo_marinus_s_001567.png,,6
7178,../images/bird_s_000966.png,,2
71707,../images/mushroom_s_002105.png,51.0,24
298,../images/frog_s_002802.png,,6
67244,../images/sweet_pepper_s_000478.png,83.0,24
38838,../images/compact_car_s_001395.png,,1
71267,../images/plaice_s_001060.png,32.0,11
70612,../images/pear_s_000782.png,57.0,24
60678,../images/boy_s_001620.png,11.0,24
23268,../images/puppy_s_001606.png,,5
23420,../images/red_deer_s_001718.png,,4
43618,../images/car_s_000145.png,,1
56450,../images/twinjet_s_000413.png,,0
42933,../images/mail_boat_s_000006.png,,8
59521,../images/accentor_s_000102.png,,2
837,../images/spring_frog_s_001263.png,,6
15744,../images/mule_deer_s_002067.png,,4
10005,../images/felis_catus_s_001376.png,,3
13834,../images/moose_s_000120.png,,4
9398,../images/mouser_s_002060.png,,3
40845,../images/semi_s_001116.png,,9
14794,../images/tomcat_s_002741.png,,3
24399,../images/alauda_arvensis_s_001039.png,,2
52038,../images/sparrow_s_002208.png,,2
44219,../images/alley_cat_s_000199.png,,3
2311,../images/appaloosa_s_002309.png,,7
11511,../images/emu_s_000699.png,,2
55944,../images/prunella_modularis_s_000906.png,,2
74691,../images/anjou_s_000027.png,57.0,24
47248,../images/bird_s_000040.png,,2
65147,../images/bartlett_pear_s_000369.png,57.0,24
26093,../images/motorcar_s_001003.png,,1
32648,../images/alytes_obstetricans_s_000304.png,,6
32551,../images/merchant_ship_s_000964.png,,8
73077,../images/quercus_rubra_s_000111.png,52.0,27
3774,../images/lorry_s_000009.png,,9
65214,../images/pine_tree_s_001447.png,59.0,27
45198,../images/articulated_lorry_s_000115.png,,9
2078,../images/sambar_s_000070.png,,4
53010,../images/barking_frog_s_000501.png,,6
50669,../images/mouser_s_001841.png,,3
5505,../images/puppy_s_001511.png,,5
40065,../images/red_deer_s_001101.png,,4
97,../images/station_wagon_s_002712.png,,1
54058,../images/riding_horse_s_001208.png,,7
45489,../images/cock_s_000812.png,,2
52147,../images/lipizzan_s_001652.png,,7
12915,../images/biplane_s_000336.png,,0
13161,../images/domestic_dog_s_000056.png,,5
60262,../images/cichlid_fish_s_000750.png,1.0,11
61140,../images/eagle_ray_s_000023.png,67.0,11
28971,../images/alces_alces_s_001932.png,,4
4359,../images/wapiti_s_000804.png,,4
3018,../images/bufo_americanus_s_001471.png,,6
61867,../images/stingray_s_002244.png,67.0,11
45064,../images/multiengine_airplane_s_000308.png,,0
1110,../images/accentor_s_000033.png,,2
67475,../images/pear_s_001711.png,57.0,24
56618,../images/reconnaissance_plane_s_001150.png,,0
62325,../images/salix_purpurea_s_000651.png,96.0,27
34113,../images/tennessee_walker_s_000599.png,,7
25273,../images/house_cat_s_000867.png,,3
22540,../images/attack_aircraft_s_001018.png,,0
1706,../images/camion_s_001801.png,,9
64599,../images/salix_alba_s_000111.png,96.0,27
45519,../images/pekingese_s_002215.png,,5
40923,../images/fire_engine_s_000885.png,,9
58670,../images/trucking_rig_s_000077.png,,9
22217,../images/compact_car_s_000033.png,,1
25711,../images/walking_horse_s_000455.png,,7
60266,../images/shortfin_mako_s_000076.png,73.0,11
13657,../images/fire_truck_s_002369.png,,9
7428,../images/automobile_s_002083.png,,1
34683,../images/passenger_ship_s_000118.png,,8
26729,../images/car_s_001664.png,,1
28021,../images/toad_frog_s_000767.png,,6
50333,../images/spadefoot_s_000359.png,,6
8488,../images/barking_deer_s_000051.png,,4
65947,../images/flatfish_s_000836.png,32.0,11
49192,../images/alytes_obstetricans_s_000186.png,,6
27168,../images/trucking_rig_s_000137.png,,9
23559,../images/pipit_s_000110.png,,2
21213,../images/ladder_truck_s_000038.png,,9
63709,../images/poppy_s_000795.png,62.0,12
48538,../images/capreolus_capreolus_s_000583.png,,4
55040,../images/mouser_s_000090.png,,3
20544,../images/stallion_s_000270.png,,7
43175,../images/powerboat_s_001467.png,,8
20037,../images/maltese_s_001125.png,,5
16272,../images/shooting_brake_s_000866.png,,1
35411,../images/multiengine_airplane_s_000084.png,,0
21785,../images/tank_ship_s_001271.png,,8
60126,../images/orchid_s_001138.png,54.0,12
3406,../images/flatboat_s_000110.png,,8
67666,../images/white_woman_s_000291.png,98.0,24
63062,../images/rose_s_000229.png,70.0,12
38996,../images/sparrow_s_001529.png,,2
7385,../images/lipizzan_s_000821.png,,7
71635,../images/poppy_s_000103.png,62.0,12
45472,../images/trailer_truck_s_000120.png,,9
55754,../images/mouser_s_002128.png,,3
73219,../images/shark_s_001482.png,73.0,11
12526,../images/rana_temporaria_s_000960.png,,6
67502,../images/flounder_s_002555.png,32.0,11
61798,../images/sunflower_s_001230.png,82.0,12
