,image,final_labels,labels
50341,../images/toad_frog_s_000378.png,,6
43812,../images/cat_s_002522.png,,3
27726,../images/lipizzan_s_001543.png,,7
40638,../images/truck_s_001020.png,,9
67538,../images/rose_s_000161.png,70.0,12
12096,../images/cat_s_001588.png,,3
55239,../images/moose_s_001255.png,,4
60225,../images/navel_orange_s_000089.png,53.0,24
64041,../images/poppy_s_000808.png,62.0,12
70289,../images/quercus_coccinea_s_000515.png,52.0,27
19297,../images/pleasure_craft_s_000544.png,,8
36790,../images/bullfrog_s_001180.png,,6
3819,../images/tipper_truck_s_000080.png,,9
47790,../images/rana_temporaria_s_000138.png,,6
57809,../images/jumbojet_s_000732.png,,0
58235,../images/stallion_s_000785.png,,7
60412,../images/wine_palm_s_000013.png,56.0,27
29725,../images/boat_s_002677.png,,8
8064,../images/broodmare_s_000379.png,,7
2321,../images/lipizzan_s_001731.png,,7
37204,../images/tabby_cat_s_001278.png,,3
10468,../images/felis_domesticus_s_000135.png,,3
10133,../images/shooting_brake_s_000073.png,,1
11570,../images/tennessee_walker_s_000630.png,,7
31974,../images/cat_s_002191.png,,3
40741,../images/biplane_s_000242.png,,0
45490,../images/lippizaner_s_000172.png,,7
4840,../images/compact_car_s_001162.png,,1
16773,../images/articulated_lorry_s_000095.png,,9
31349,../images/elk_s_001197.png,,4
7174,../images/airbus_s_000261.png,,0
2696,../images/true_cat_s_001416.png,,3
50844,../images/convertible_s_002848.png,,1
69387,../images/lamna_nasus_s_000256.png,73.0,11
45540,../images/gelding_s_000253.png,,7
39524,../images/wagon_s_001540.png,,1
14720,../images/bird_s_001631.png,,2
30164,../images/passenger_ship_s_000975.png,,8
65934,../images/little_girl_s_000075.png,35.0,24
54604,../images/american_elk_s_000423.png,,4
29113,../images/cat_s_002684.png,,3
46459,../images/mouser_s_000359.png,,3
26774,../images/wrecker_s_002318.png,,9
68803,../images/salix_alba_s_000159.png,96.0,27
21285,../images/meadow_pipit_s_000193.png,,2
3119,../images/emu_s_002150.png,,2
36129,../images/compact_s_001974.png,,1
14233,../images/stud_mare_s_000925.png,,7
42224,../images/tipper_truck_s_001413.png,,9
21187,../images/cervus_elaphus_s_001457.png,,4
63259,../images/willow_tree_s_001783.png,96.0,27
18068,../images/bookmobile_s_000889.png,,9
22585,../images/dawn_horse_s_001458.png,,7
17737,../images/dawn_horse_s_001196.png,,7
62075,../images/adam_s_000131.png,46.0,24
62504,../images/sunflower_s_000549.png,82.0,12
30002,../images/stealth_bomber_s_000779.png,,0
70286,../images/sunflower_s_002212.png,82.0,12
18711,../images/american_saddle_horse_s_000016.png,,7
48243,../images/domestic_cat_s_000492.png,,3
53709,../images/blenheim_spaniel_s_001162.png,,5
39711,../images/lippizan_s_000672.png,,7
69153,../images/verpa_s_000074.png,51.0,24
32934,../images/airbus_s_002245.png,,0
27856,../images/american_toad_s_000733.png,,6
21571,../images/tipper_s_000823.png,,9
13422,../images/beach_wagon_s_000195.png,,1
37024,../images/station_wagon_s_002797.png,,1
66873,../images/trout_s_001105.png,91.0,11
61180,../images/pine_s_000210.png,59.0,27
69011,../images/poppy_s_000749.png,62.0,12
38049,../images/struthio_camelus_s_000222.png,,2
72141,../images/black_woman_s_000446.png,98.0,24
53134,../images/lippizan_s_000371.png,,7
2432,../images/tabby_s_001019.png,,3
72826,../images/white_willow_s_001755.png,96.0,27
4314,../images/twinjet_s_001018.png,,0
12564,../images/japanese_spaniel_s_000322.png,,5
51827,../images/cervus_elaphus_s_000119.png,,4
6641,../images/quarter_horse_s_002217.png,,7
45119,../images/night_raven_s_000126.png,,2
39017,../images/riding_horse_s_001465.png,,7
47652,../images/guard_boat_s_000089.png,,8
59645,../images/wagon_s_001191.png,,1
73824,../images/abel_s_000507.png,46.0,24
47929,../images/pekinese_s_001852.png,,5
56735,../images/semi_s_002124.png,,9
43150,../images/buckskin_s_000126.png,,7
18777,../images/cargo_vessel_s_001560.png,,8
62855,../images/goldfish_s_001460.png,1.0,11
31437,../images/tomcat_s_000915.png,,3
38537,../images/natterjack_s_000011.png,,6
58125,../images/guard_boat_s_001798.png,,8
36430,../images/american_toad_s_001426.png,,6
48012,../images/emu_s_001877.png,,2
74444,../images/quercus_shumardii_s_000743.png,52.0,27
67537,../images/sweet_pepper_s_000025.png,83.0,24
24373,../images/nandu_s_002138.png,,2
59837,../images/dama_dama_s_000832.png,,4
27333,../images/sparrow_s_001501.png,,2
28964,../images/tomcat_s_000780.png,,3
14836,../images/car_s_001811.png,,1
29548,../images/kiwi_s_000434.png,,2
49301,../images/pekingese_s_000354.png,,5
6879,../images/elk_s_002621.png,,4
3219,../images/elk_s_002483.png,,4
17630,../images/oil_tanker_s_000652.png,,8
49813,../images/alytes_obstetricans_s_000280.png,,6
17788,../images/bufo_americanus_s_000319.png,,6
531,../images/lippizan_s_000323.png,,7
44750,../images/moose_s_000115.png,,4
36347,../images/toy_spaniel_s_001809.png,,5
57869,../images/seaplane_s_000835.png,,0
11343,../images/flatboat_s_000140.png,,8
40510,../images/cervus_elaphus_s_000067.png,,4
60895,../images/palm_s_001876.png,56.0,27
54343,../images/toy_spaniel_s_000681.png,,5
12865,../images/car_s_002044.png,,1
7245,../images/tip_truck_s_001083.png,,9
38388,../images/gelding_s_000163.png,,7
60731,../images/bell_pepper_s_000574.png,83.0,24
62779,../images/valencia_orange_s_001719.png,53.0,24
44181,../images/bird_s_001480.png,,2
71034,../images/macoun_s_000191.png,0.0,24
42185,../images/sparrow_s_000177.png,,2
18769,../images/tabby_s_002169.png,,3
59179,../images/coupe_s_000466.png,,1
51594,../images/cat_s_002581.png,,3
57200,../images/roe_deer_s_000457.png,,4
59705,../images/true_frog_s_000959.png,,6
64075,../images/orchid_s_001836.png,54.0,12
52703,../images/camion_s_000410.png,,9
60234,../images/maple_s_001756.png,47.0,27
5659,../images/monoplane_s_000544.png,,0
70430,../images/abel_s_000247.png,46.0,24
41628,../images/attack_aircraft_s_000043.png,,0
60326,../images/pine_tree_s_000933.png,59.0,27
58143,../images/dump_truck_s_000321.png,,9
40955,../images/quarter_horse_s_000456.png,,7
60389,../images/male_child_s_001334.png,11.0,24
3556,../images/wapiti_s_001266.png,,4
44704,../images/cat_s_000082.png,,3
9525,../images/attack_aircraft_s_001272.png,,0
39465,../images/lipizzan_s_002091.png,,7
69150,../images/baby_s_001307.png,2.0,24
34529,../images/meadow_pipit_s_001455.png,,2
3549,../images/stealth_bomber_s_002029.png,,0
23600,../images/saddle_horse_s_002001.png,,7
33995,../images/gelding_s_001612.png,,7
42320,../images/biplane_s_001033.png,,0
45061,../images/arabian_s_000019.png,,7
24734,../images/cassowary_s_000032.png,,2
54894,../images/true_frog_s_001173.png,,6
71870,../images/carassius_auratus_s_000127.png,1.0,11
66535,../images/pine_s_000370.png,59.0,27
8568,../images/dump_truck_s_001489.png,,9
36931,../images/powerboat_s_000539.png,,8
73708,../images/cain_s_001298.png,46.0,24
36928,../images/dumper_s_000212.png,,9
47189,../images/lippizan_s_001271.png,,7
15665,../images/convertible_s_001153.png,,1
73370,../images/goldfish_s_000220.png,1.0,11
58951,../images/icebreaker_s_001975.png,,8
18676,../images/bufo_americanus_s_001456.png,,6
22374,../images/powerboat_s_000475.png,,8
20114,../images/estate_car_s_000245.png,,1
28867,../images/accentor_s_000142.png,,2
3103,../images/coupe_s_000951.png,,1
44845,../images/lipizzan_s_001127.png,,7
29991,../images/minesweeper_s_001506.png,,8
49941,../images/attack_aircraft_s_001808.png,,0
74494,../images/willow_tree_s_001529.png,96.0,27
33677,../images/emu_s_002443.png,,2
23776,../images/stealth_fighter_s_000483.png,,0
47882,../images/biplane_s_000944.png,,0
72306,../images/plaice_s_000178.png,32.0,11
73431,../images/pinon_s_000277.png,59.0,27
313,../images/bufo_bufo_s_000995.png,,6
44155,../images/articulated_lorry_s_000080.png,,9
53446,../images/rana_catesbeiana_s_000379.png,,6
43736,../images/bufo_viridis_s_000493.png,,6
5567,../images/compact_car_s_000553.png,,1
43450,../images/sparrow_s_000122.png,,2
61955,../images/trout_s_001296.png,91.0,11
11728,../images/rana_catesbeiana_s_000719.png,,6
68576,../images/acer_saccharinum_s_000679.png,47.0,27
35532,../images/felis_catus_s_000740.png,,3
22791,../images/lightship_s_000661.png,,8
1009,../images/flying_bird_s_001022.png,,2
47330,../images/felis_catus_s_000393.png,,3
34483,../images/truck_s_000021.png,,9
7749,../images/cat_s_002500.png,,3
66562,../images/poppy_s_002426.png,62.0,12
17166,../images/dive_bomber_s_000479.png,,0
33633,../images/cat_s_000485.png,,3
6192,../images/freighter_s_001194.png,,8
52148,../images/garbage_truck_s_000770.png,,9
71759,../images/scarlet_oak_s_000149.png,52.0,27
4651,../images/airliner_s_001882.png,,0
44712,../images/leopard_frog_s_000523.png,,6
74812,../images/verpa_s_000304.png,51.0,24
41680,../images/chihuahua_s_000194.png,,5
59066,../images/automobile_s_002715.png,,1
11041,../images/rana_temporaria_s_000164.png,,6
54569,../images/semi_s_002810.png,,9
5027,../images/broodmare_s_001477.png,,7
8544,../images/container_ship_s_001988.png,,8
30111,../images/anthus_pratensis_s_000704.png,,2
20067,../images/felis_catus_s_000915.png,,3
29337,../images/tomcat_s_002046.png,,3
72568,../images/shark_s_000028.png,73.0,11
39466,../images/emu_novaehollandiae_s_000016.png,,2
41251,../images/cabin_cruiser_s_000852.png,,8
49543,../images/dredger_s_000297.png,,8
54762,../images/coupe_s_001746.png,,1
55770,../images/cargo_ship_s_001907.png,,8
13069,../images/jetliner_s_000956.png,,0
67658,../images/man_s_000643.png,46.0,24
49015,../images/tabby_cat_s_001920.png,,3
17181,../images/broodmare_s_001670.png,,7
25696,../images/airliner_s_000744.png,,0
4696,../images/taxi_s_001194.png,,1
57987,../images/airliner_s_002158.png,,0
9326,../images/tanker_s_001618.png,,8
68241,../images/palm_tree_s_000856.png,56.0,27
26080,../images/coupe_s_001021.png,,1
10647,../images/bufo_viridis_s_000963.png,,6
50030,../images/bufo_boreas_s_000096.png,,6
23071,../images/sika_s_000478.png,,4
24532,../images/puppy_s_001715.png,,5
72880,../images/morchella_esculenta_s_000516.png,51.0,24
24492,../images/twinjet_s_000590.png,,0
32830,../images/jetliner_s_000974.png,,0
8860,../images/japanese_deer_s_000507.png,,4
2470,../images/rhea_americana_s_000422.png,,2
7194,../images/nandu_s_000065.png,,2
7306,../images/merchant_ship_s_001051.png,,8
48402,../images/domestic_cat_s_001805.png,,3
21331,../images/coupe_s_000073.png,,1
32945,../images/moving_van_s_002353.png,,9
68044,../images/sea_trout_s_000220.png,91.0,11
71056,../images/dasyatis_centroura_s_000033.png,67.0,11
38421,../images/outboard_s_000023.png,,8
50626,../images/fire_truck_s_001064.png,,9
22996,../images/alces_alces_s_001058.png,,4
56833,../images/mouser_s_001940.png,,3
13293,../images/boat_s_000657.png,,8
29388,../images/bufo_bufo_s_002164.png,,6
69502,../images/northern_spy_s_000075.png,0.0,24
51475,../images/fire_engine_s_001422.png,,9
63211,../images/elaeis_guineensis_s_000061.png,56.0,27
73224,../images/poppy_s_001166.png,62.0,12
56144,../images/appaloosa_s_001975.png,,7
10682,../images/river_boat_s_000468.png,,8
45138,../images/banana_boat_s_000045.png,,8
69310,../images/adam_s_001398.png,46.0,24
11381,../images/spadefoot_s_000704.png,,6
65824,../images/shortfin_mako_s_000775.png,73.0,11
66676,../images/turbot_s_001913.png,32.0,11
51607,../images/domestic_cat_s_001843.png,,3
23492,../images/cock_s_000278.png,,2
3391,../images/felis_domesticus_s_000685.png,,3
13978,../images/brocket_s_000284.png,,4
18312,../images/powerboat_s_000919.png,,8
67721,../images/tulip_s_000132.png,92.0,12
15212,../images/bird_s_000003.png,,2
1029,../images/coupe_s_001137.png,,1
71185,../images/rosebush_s_000496.png,70.0,12
71236,../images/baby_s_001004.png,2.0,24
52558,../images/elk_s_001929.png,,4
24637,../images/cur_s_000004.png,,5
54708,../images/tabby_cat_s_001044.png,,3
62555,../images/cain_s_000179.png,46.0,24
71566,../images/butterfly_orchid_s_000878.png,54.0,12
49324,../images/canis_familiaris_s_000007.png,,5
49764,../images/passenger_ship_s_000384.png,,8
18431,../images/tennessee_walker_s_000703.png,,7
57534,../images/rana_pipiens_s_001241.png,,6
16322,../images/house_cat_s_001435.png,,3
3157,../images/gelding_s_001374.png,,7
36258,../images/coupe_s_001943.png,,1
12822,../images/fire_engine_s_000315.png,,9
9384,../images/floatplane_s_000287.png,,0
10947,../images/mule_deer_s_001686.png,,4
633,../images/bufo_bufo_s_001492.png,,6
51069,../images/bufo_debilis_s_000147.png,,6
34674,../images/rana_temporaria_s_000103.png,,6
16659,../images/elk_s_001127.png,,4
70725,../images/man_s_001702.png,46.0,24
30742,../images/toy_spaniel_s_000327.png,,5
58000,../images/aerial_ladder_truck_s_000576.png,,9
13704,../images/fire_truck_s_001310.png,,9
13886,../images/container_ship_s_000249.png,,8
2569,../images/motorcar_s_002050.png,,1
69306,../images/mushroom_s_002087.png,51.0,24
35063,../images/bird_s_001253.png,,2
62959,../images/tulip_s_001630.png,92.0,12
5719,../images/fighter_aircraft_s_000938.png,,0
66696,../images/turbot_s_001044.png,32.0,11
59858,../images/alces_alces_s_000279.png,,4
40370,../images/tabby_s_000003.png,,3
21776,../images/peke_s_000147.png,,5
8039,../images/maltese_s_001630.png,,5
19669,../images/trucking_rig_s_001381.png,,9
55931,../images/alces_alces_s_002328.png,,4
45270,../images/twinjet_s_001104.png,,0
13051,../images/seaplane_s_000154.png,,0
36642,../images/robber_frog_s_000046.png,,6
24322,../images/pipit_s_000121.png,,2
6063,../images/flying_bird_s_001458.png,,2
6665,../images/attack_aircraft_s_000864.png,,0
49785,../images/delivery_truck_s_000586.png,,9
30885,../images/capreolus_capreolus_s_000929.png,,4
58020,../images/anuran_s_000578.png,,6
22027,../images/rana_clamitans_s_000735.png,,6
50360,../images/articulated_lorry_s_000032.png,,9
54419,../images/airbus_s_000782.png,,0
23497,../images/boat_s_002346.png,,8
52391,../images/dromaius_novaehollandiae_s_000268.png,,2
31267,../images/tugboat_s_000791.png,,8
4021,../images/station_wagon_s_000430.png,,1
68159,../images/adam_s_000147.png,46.0,24
44395,../images/estate_car_s_000579.png,,1
7067,../images/pleasure_boat_s_000001.png,,8
65996,../images/golden_willow_s_000709.png,96.0,27
47003,../images/arabian_s_002327.png,,7
5979,../images/finch_s_000628.png,,2
29167,../images/delivery_van_s_000244.png,,9
44250,../images/true_toad_s_000062.png,,6
15075,../images/yosemite_toad_s_000011.png,,6
5408,../images/delivery_truck_s_001311.png,,9
16273,../images/domestic_cat_s_002011.png,,3
40076,../images/station_wagon_s_002537.png,,1
30820,../images/dive_bomber_s_001727.png,,0
34077,../images/moving_van_s_000481.png,,9
70197,../images/pine_tree_s_001661.png,59.0,27
9546,../images/caribou_s_000255.png,,4
66568,../images/black_woman_s_000824.png,98.0,24
15895,../images/prunella_modularis_s_000109.png,,2
30776,../images/lorry_s_000166.png,,9
42949,../images/tabby_cat_s_000648.png,,3
4847,../images/cat_s_002302.png,,3
60570,../images/pinyon_s_001545.png,59.0,27
33806,../images/articulated_lorry_s_000845.png,,9
54153,../images/jetliner_s_000372.png,,0
22765,../images/stag_s_000108.png,,4
36293,../images/meadow_pipit_s_000410.png,,2
16770,../images/auto_s_002347.png,,1
48531,../images/bird_s_001650.png,,2
46192,../images/fighter_aircraft_s_000691.png,,0
496,../images/cargo_ship_s_000802.png,,8
38319,../images/house_cat_s_001872.png,,3
1917,../images/alytes_obstetricans_s_000338.png,,6
23191,../images/muntjac_s_000582.png,,4
3373,../images/tabby_cat_s_002647.png,,3
38546,../images/anthus_pratensis_s_001262.png,,2
44350,../images/twinjet_s_000209.png,,0
45793,../images/bufo_debilis_s_000047.png,,6
35972,../images/lippizan_s_000565.png,,7
63435,../images/male_child_s_001417.png,11.0,24
2682,../images/sparrow_s_002178.png,,2
11346,../images/bufo_speciosus_s_000080.png,,6
64924,../images/eagle_ray_s_000059.png,67.0,11
39677,../images/pekingese_s_001814.png,,5
57950,../images/tipper_truck_s_001665.png,,9
40116,../images/cervus_elaphus_s_000869.png,,4
60761,../images/bell_pepper_s_000912.png,83.0,24
4648,../images/ambulance_s_000266.png,,1
73256,../images/tulip_s_002132.png,92.0,12
8133,../images/tabby_s_002170.png,,3
4379,../images/auto_s_000242.png,,1
30735,../images/maltese_s_000852.png,,5
26157,../images/bufo_speciosus_s_000121.png,,6
69878,../images/trout_s_002492.png,91.0,11
72161,../images/salix_purpurea_s_000081.png,96.0,27
24831,../images/pekinese_s_001385.png,,5
14359,../images/roe_deer_s_000570.png,,4
33850,../images/saddle_horse_s_000063.png,,7
12624,../images/bufo_marinus_s_001306.png,,6
65462,../images/tulip_s_002203.png,92.0,12
59850,../images/broodmare_s_000692.png,,7
44145,../images/airliner_s_000093.png,,0
10837,../images/frog_s_000005.png,,6
71900,../images/goldfish_s_002182.png,1.0,11
29432,../images/puppy_s_000174.png,,5
51683,../images/freighter_s_000015.png,,8
45277,../images/dunnock_s_000644.png,,2
48700,../images/pleasure_boat_s_000724.png,,8
50391,../images/honey_eater_s_000550.png,,2
18216,../images/tomcat_s_001635.png,,3
33538,../images/dumper_s_000935.png,,9
4217,../images/bufo_viridis_s_000563.png,,6
42685,../images/tennessee_walker_s_000674.png,,7
70859,../images/quercus_virginiana_s_000742.png,52.0,27
64433,../images/porbeagle_s_000281.png,73.0,11
23822,../images/jetliner_s_000565.png,,0
24162,../images/lorry_s_000950.png,,9
39176,../images/dog_s_000296.png,,5
4243,../images/tabby_s_000944.png,,3
21979,../images/rana_catesbeiana_s_000279.png,,6
72240,../images/willow_tree_s_000877.png,96.0,27
48188,../images/barking_frog_s_001044.png,,6
16503,../images/cervus_elaphus_s_000816.png,,4
36959,../images/walking_horse_s_000549.png,,7
13173,../images/peke_s_000080.png,,5
18997,../images/lipizzan_s_000970.png,,7
24090,../images/buckskin_s_000015.png,,7
51121,../images/tomcat_s_000523.png,,3
45818,../images/ostrich_s_001208.png,,2
14971,../images/tug_s_000447.png,,8
64320,../images/orchid_s_000028.png,54.0,12
9086,../images/american_saddle_horse_s_000186.png,,7
11678,../images/trucking_rig_s_001679.png,,9
41647,../images/houseboat_s_000206.png,,8
22721,../images/frog_s_002179.png,,6
19372,../images/stallion_s_001988.png,,7
1590,../images/tipper_truck_s_000781.png,,9
12763,../images/gelding_s_001773.png,,7
25421,../images/fire_engine_s_000864.png,,9
56361,../images/stealth_bomber_s_000773.png,,0
23349,../images/maltese_dog_s_000434.png,,5
55355,../images/icebreaker_s_000019.png,,8
68384,../images/pine_tree_s_000323.png,59.0,27
42598,../images/broodmare_s_000861.png,,7
2994,../images/compact_car_s_000322.png,,1
63164,../images/chick_s_000131.png,35.0,24
70959,../images/yellow_delicious_s_000043.png,0.0,24
30697,../images/tipper_truck_s_000797.png,,9
29085,../images/delivery_truck_s_001221.png,,9
11951,../images/tennessee_walker_s_000766.png,,7
53748,../images/pekingese_s_001827.png,,5
39334,../images/bumboat_s_000034.png,,8
38487,../images/estate_car_s_000665.png,,1
17043,../images/emu_s_002148.png,,2
12628,../images/coupe_s_001818.png,,1
27015,../images/saddle_horse_s_000682.png,,7
54139,../images/mutt_s_000396.png,,5
14941,../images/tabby_cat_s_000954.png,,3
67738,../images/adam_s_000280.png,46.0,24
69307,../images/eagle_ray_s_000013.png,67.0,11
13283,../images/dog_s_000535.png,,5
16677,../images/airbus_s_001849.png,,0
45032,../images/chihuahua_s_001339.png,,5
47668,../images/bird_s_002344.png,,2
22945,../images/cruiser_s_000722.png,,8
27508,../images/toad_s_000452.png,,6
52974,../images/truck_s_001583.png,,9
6418,../images/ship_s_002322.png,,8
53863,../images/bird_of_passage_s_000290.png,,2
43657,../images/multiengine_airplane_s_000297.png,,0
31713,../images/articulated_lorry_s_000657.png,,9
16967,../images/roe_deer_s_000033.png,,4
66040,../images/young_lady_s_000005.png,35.0,24
58990,../images/coupe_s_000256.png,,1
20491,../images/ship_s_001553.png,,8
19375,../images/domestic_cat_s_000503.png,,3
6140,../images/pekingese_s_000667.png,,5
3223,../images/bufo_bufo_s_001911.png,,6
12798,../images/domestic_cat_s_000106.png,,3
27678,../images/grass_frog_s_000304.png,,6
4914,../images/freighter_s_001244.png,,8
73552,../images/working_girl_s_000394.png,35.0,24
69990,../images/sunflower_s_000921.png,82.0,12
63713,../images/quercus_cerris_s_000002.png,52.0,27
34996,../images/emu_s_001188.png,,2
63530,../images/mako_shark_s_000364.png,73.0,11
61040,../images/plaice_s_000100.png,32.0,11
73013,../images/palm_tree_s_000350.png,56.0,27
59014,../images/lippizan_s_000438.png,,7
58469,../images/dog_s_000064.png,,5
38650,../images/compact_s_002412.png,,1
39376,../images/camion_s_000833.png,,9
6157,../images/male_horse_s_000003.png,,7
53794,../images/estate_car_s_000152.png,,1
67566,../images/trout_s_000521.png,91.0,11
24323,../images/pekingese_s_001033.png,,5
68628,../images/navel_orange_s_000855.png,53.0,24
59026,../images/delivery_truck_s_000341.png,,9
45433,../images/tabby_cat_s_001185.png,,3
20134,../images/articulated_lorry_s_000106.png,,9
19442,../images/moving_van_s_000204.png,,9
30386,../images/house_cat_s_001494.png,,3
72768,../images/sweet_pepper_s_000945.png,83.0,24
39614,../images/tabby_cat_s_000823.png,,3
62242,../images/lemon_sole_s_000309.png,32.0,11
25138,../images/tabby_s_001199.png,,3
32403,../images/propeller_plane_s_000089.png,,0
64201,../images/female_child_s_001324.png,35.0,24
51872,../images/maltese_s_002229.png,,5
15583,../images/coupe_s_001264.png,,1
21913,../images/tabby_cat_s_001117.png,,3
27217,../images/quarter_horse_s_001766.png,,7
63449,../images/golden_delicious_s_001522.png,0.0,24
48116,../images/tractor_trailer_s_000180.png,,9
19901,../images/bird_s_001354.png,,2
14371,../images/prunella_modularis_s_000380.png,,2
74228,../images/carassius_auratus_s_000305.png,1.0,11
11825,../images/ostrich_s_002645.png,,2
51892,../images/frog_s_002228.png,,6
38824,../images/barren_ground_caribou_s_000113.png,,4
49357,../images/cock_s_000336.png,,2
49358,../images/rowboat_s_000181.png,,8
22530,../images/bullfrog_s_000288.png,,6
6867,../images/jetliner_s_000114.png,,0
36818,../images/trucking_rig_s_001360.png,,9
65278,../images/northern_red_oak_s_000164.png,52.0,27
7598,../images/lipizzan_s_000324.png,,7
30819,../images/maltese_s_000072.png,,5
2550,../images/bird_of_passage_s_000477.png,,2
2802,../images/compact_car_s_000162.png,,1
34726,../images/trucking_rig_s_001282.png,,9
26559,../images/house_cat_s_000333.png,,3
62218,../images/adam_s_000251.png,46.0,24
46789,../images/elk_s_000275.png,,4
52336,../images/tipper_lorry_s_000475.png,,9
30616,../images/stag_s_001659.png,,4
1124,../images/domestic_cat_s_001105.png,,3
36466,../images/fallow_deer_s_000259.png,,4
60635,../images/willow_tree_s_002166.png,96.0,27
41173,../images/dump_truck_s_000817.png,,9
17610,../images/lightship_s_001626.png,,8
43534,../images/liberty_ship_s_000026.png,,8
10691,../images/lapdog_s_001393.png,,5
15307,../images/deer_s_000556.png,,4
55392,../images/floatplane_s_000285.png,,0
34810,../images/wagon_s_002651.png,,1
32748,../images/icebreaker_s_000043.png,,8
40234,../images/lippizaner_s_000687.png,,7
58677,../images/domestic_cat_s_000952.png,,3
20516,../images/truck_s_001268.png,,9
26653,../images/roe_deer_s_001358.png,,4
40500,../images/cabin_cruiser_s_000390.png,,8
47448,../images/trailer_truck_s_000786.png,,9
51261,../images/trucking_rig_s_001385.png,,9
51376,../images/tipper_s_001453.png,,9
58109,../images/prunella_modularis_s_000567.png,,2
26385,../images/dump_truck_s_000286.png,,9
70733,../images/silver_maple_s_001150.png,47.0,27
27138,../images/cat_s_000068.png,,3
70067,../images/rose_s_001710.png,70.0,12
44763,../images/guard_boat_s_000869.png,,8
12264,../images/motorcar_s_001410.png,,1
34562,../images/mule_deer_s_000547.png,,4
59204,../images/camion_s_002042.png,,9
25204,../images/peke_s_001182.png,,5
35955,../images/finch_s_000319.png,,2
56415,../images/station_wagon_s_001870.png,,1
12168,../images/leopard_frog_s_001542.png,,6
50537,../images/accentor_s_001070.png,,2
40400,../images/domestic_cat_s_001831.png,,3
41263,../images/capreolus_capreolus_s_000904.png,,4
69795,../images/mako_s_000937.png,73.0,11
26946,../images/deer_s_000355.png,,4
32334,../images/green_frog_s_000308.png,,6
32787,../images/automobile_s_001340.png,,1
34153,../images/convertible_s_000149.png,,1
5626,../images/puppy_s_001806.png,,5
31599,../images/shooting_brake_s_000958.png,,1
9096,../images/monoplane_s_000364.png,,0
61455,../images/man_s_001109.png,46.0,24
31145,../images/pekingese_s_001337.png,,5
65028,../images/pear_s_000796.png,57.0,24
56242,../images/rangifer_tarandus_s_000629.png,,4
31243,../images/maltese_dog_s_000732.png,,5
1352,../images/arabian_s_002095.png,,7
28921,../images/biplane_s_002228.png,,0
56909,../images/fallow_deer_s_000157.png,,4
13743,../images/pilot_boat_s_001162.png,,8
46627,../images/felis_catus_s_000431.png,,3
50740,../images/honey_eater_s_001301.png,,2
23289,../images/pipit_s_000483.png,,2
64793,../images/orchis_s_000088.png,54.0,12
27004,../images/biplane_s_000206.png,,0
29043,../images/dump_truck_s_001110.png,,9
50406,../images/airbus_s_000131.png,,0
71764,../images/stingray_s_000906.png,67.0,11
51156,../images/station_wagon_s_001837.png,,1
62790,../images/mushroom_s_000426.png,51.0,24
36575,../images/barking_deer_s_000043.png,,4
42658,../images/convertible_s_002061.png,,1
64741,../images/macoun_s_001006.png,0.0,24
34749,../images/freighter_s_001339.png,,8
28911,../images/quarter_horse_s_000416.png,,7
20272,../images/bird_s_001349.png,,2
61525,../images/bosc_s_000652.png,57.0,24
11132,../images/coupe_s_001306.png,,1
25514,../images/attack_aircraft_s_001786.png,,0
64088,../images/abel_s_000099.png,46.0,24
34857,../images/bufo_viridis_s_001027.png,,6
24556,../images/western_toad_s_000147.png,,6
5779,../images/cow_pony_s_000187.png,,7
47915,../images/tabby_s_000645.png,,3
63813,../images/baby_s_002549.png,2.0,24
59512,../images/jumbojet_s_000909.png,,0
12020,../images/powerboat_s_000456.png,,8
9241,../images/toad_frog_s_001398.png,,6
7195,../images/peke_s_000715.png,,5
1500,../images/accentor_s_000713.png,,2
42914,../images/true_cat_s_001888.png,,3
40916,../images/lippizan_s_000362.png,,7
21269,../images/stud_mare_s_000266.png,,7
42471,../images/truck_s_001266.png,,9
59578,../images/house_cat_s_001150.png,,3
44781,../images/japanese_spaniel_s_000681.png,,5
37481,../images/bufo_viridis_s_001178.png,,6
47663,../images/camion_s_001219.png,,9
73434,../images/tulip_s_001193.png,92.0,12
37948,../images/lippizaner_s_000743.png,,7
52947,../images/coupe_s_001403.png,,1
58418,../images/lightship_s_001624.png,,8
44848,../images/mongrel_s_000038.png,,5
29361,../images/sika_s_000212.png,,4
7088,../images/cavalry_horse_s_000683.png,,7
6017,../images/pekinese_s_001445.png,,5
45746,../images/english_toy_spaniel_s_001077.png,,5
28418,../images/boat_s_000832.png,,8
72246,../images/willow_tree_s_000139.png,96.0,27
28373,../images/tabby_s_002304.png,,3
36865,../images/truck_s_000116.png,,9
19119,../images/tennessee_walker_s_001787.png,,7
370,../images/tomcat_s_002230.png,,3
48834,../images/domestic_cat_s_000263.png,,3
41222,../images/jetliner_s_001904.png,,0
11263,../images/multiengine_airplane_s_000275.png,,0
34766,../images/hydroplane_s_000013.png,,0
69656,../images/adam_s_002653.png,46.0,24
17606,../images/automobile_s_002566.png,,1
49145,../images/rana_palustris_s_000335.png,,6
45486,../images/pilot_boat_s_000537.png,,8
41138,../images/estate_car_s_000353.png,,1
45190,../images/stealth_fighter_s_001208.png,,0
70527,../images/salix_alba_s_000285.png,96.0,27
43278,../images/ferryboat_s_000459.png,,8
50127,../images/domestic_cat_s_001925.png,,3
