,image,final_labels,labels
21802,../images/cargo_ship_s_001862.png,,8
4884,../images/mutt_s_001677.png,,5
72275,../images/poppy_s_002608.png,62.0,11
54179,../images/true_frog_s_000015.png,,6
72550,../images/hognose_snake_s_000469.png,78.0,13
39640,../images/cat_s_000286.png,,3
33976,../images/domestic_cat_s_001246.png,,3
47459,../images/stallion_s_000241.png,,7
39712,../images/pekingese_s_002084.png,,5
52681,../images/stealth_fighter_s_000110.png,,0
55410,../images/alley_cat_s_002687.png,,3
53098,../images/deer_s_001193.png,,4
38268,../images/toad_s_000021.png,,6
60627,../images/crocodile_s_002563.png,27.0,13
24456,../images/cargo_vessel_s_001665.png,,8
28488,../images/house_cat_s_001066.png,,3
9272,../images/emu_s_000159.png,,2
8074,../images/outboard_s_000210.png,,8
46494,../images/chihuahua_s_002192.png,,5
23240,../images/airbus_s_001977.png,,0
48078,../images/convertible_s_000433.png,,1
47082,../images/quarter_horse_s_000591.png,,7
66124,../images/minibike_s_000698.png,48.0,14
45218,../images/wagtail_s_000349.png,,2
33280,../images/alley_cat_s_001138.png,,3
73895,../images/tulipa_clusiana_s_000272.png,92.0,11
10595,../images/domestic_cat_s_001129.png,,3
61796,../images/eagle_ray_s_000083.png,67.0,10
70580,../images/bike_s_002033.png,8.0,14
52190,../images/fire_engine_s_001156.png,,9
27449,../images/freighter_s_001272.png,,8
54773,../images/convertible_s_002869.png,,1
1966,../images/tabby_s_001340.png,,3
2361,../images/canis_familiaris_s_000549.png,,5
27036,../images/dawn_horse_s_000125.png,,7
74443,../images/nile_crocodile_s_000674.png,27.0,13
52424,../images/cattle_boat_s_000122.png,,8
62374,../images/lamna_nasus_s_000012.png,73.0,10
51754,../images/lipizzan_s_002014.png,,7
9706,../images/true_toad_s_000237.png,,6
44667,../images/maltese_dog_s_001145.png,,5
59121,../images/felis_domesticus_s_000553.png,,3
39122,../images/bufo_debilis_s_000129.png,,6
50765,../images/nandu_s_000895.png,,2
74096,../images/bus_s_000446.png,13.0,14
4680,../images/delivery_truck_s_000591.png,,9
49308,../images/airbus_s_000717.png,,0
46347,../images/mouser_s_001593.png,,3
65576,../images/motorcycle_s_001244.png,48.0,14
16168,../images/toy_dog_s_000323.png,,5
38999,../images/felis_domesticus_s_000289.png,,3
42416,../images/rana_temporaria_s_001218.png,,6
69530,../images/sweet_pepper_s_000769.png,83.0,12
8780,../images/passerine_s_001609.png,,2
34216,../images/pekingese_s_001774.png,,5
43899,../images/lightship_s_000442.png,,8
69499,../images/orchid_s_000468.png,54.0,11
74382,../images/eating_apple_s_000336.png,0.0,12
63464,../images/flounder_s_002137.png,32.0,10
46395,../images/passenger_ship_s_000685.png,,8
24724,../images/grass_frog_s_000793.png,,6
1078,../images/dustcart_s_000009.png,,9
33256,../images/rana_temporaria_s_000895.png,,6
14969,../images/cabin_cruiser_s_001229.png,,8
33965,../images/mutt_s_001486.png,,5
57035,../images/coupe_s_000660.png,,1
6100,../images/chihuahua_s_000142.png,,5
21923,../images/fire_engine_s_000339.png,,9
50470,../images/tabby_s_000374.png,,3
4679,../images/ostrich_s_001475.png,,2
35653,../images/bird_s_001311.png,,2
46346,../images/delivery_truck_s_000417.png,,9
46050,../images/green_frog_s_000831.png,,6
7059,../images/fallow_deer_s_000013.png,,4
11919,../images/attack_aircraft_s_001147.png,,0
31435,../images/dive_bomber_s_000223.png,,0
51503,../images/mule_deer_s_000564.png,,4
22265,../images/automobile_s_000844.png,,1
5517,../images/pekingese_s_001831.png,,5
58461,../images/lipizzan_s_002069.png,,7
40169,../images/police_boat_s_001728.png,,8
6904,../images/airbus_s_001758.png,,0
71243,../images/orchid_s_000685.png,54.0,11
32169,../images/fawn_s_000094.png,,4
15368,../images/delivery_truck_s_001705.png,,9
1859,../images/powerboat_s_000160.png,,8
52431,../images/cargo_vessel_s_001611.png,,8
53137,../images/maltese_dog_s_001510.png,,5
46124,../images/bufo_bufo_s_000685.png,,6
36349,../images/wagtail_s_001765.png,,2
59876,../images/stealth_bomber_s_000080.png,,0
33213,../images/bufo_marinus_s_001493.png,,6
43266,../images/stealth_fighter_s_000479.png,,0
66213,../images/bosc_s_000041.png,57.0,12
53928,../images/tomcat_s_000524.png,,3
28189,../images/moving_van_s_000164.png,,9
3617,../images/alley_cat_s_002077.png,,3
43268,../images/rana_temporaria_s_001808.png,,6
54207,../images/police_cruiser_s_001077.png,,1
45373,../images/jumbojet_s_000663.png,,0
45644,../images/american_elk_s_000129.png,,4
37839,../images/red_deer_s_000117.png,,4
20582,../images/bufo_boreas_s_000351.png,,6
70699,../images/cichlid_s_001045.png,1.0,10
58765,../images/cassowary_s_001953.png,,2
38688,../images/quarter_horse_s_001811.png,,7
11756,../images/bufo_bufo_s_001564.png,,6
50143,../images/domestic_cat_s_000109.png,,3
2851,../images/convertible_s_002302.png,,1
28396,../images/liberty_ship_s_001278.png,,8
45792,../images/moving_van_s_002486.png,,9
18048,../images/compact_s_001438.png,,1
68310,../images/turtle_s_000110.png,93.0,13
59382,../images/dump_truck_s_000023.png,,9
23113,../images/stealth_bomber_s_001668.png,,0
28657,../images/felis_domesticus_s_000638.png,,3
65771,../images/sour_orange_s_001082.png,53.0,12
8008,../images/green_frog_s_001154.png,,6
23687,../images/wrecker_s_002365.png,,9
25011,../images/lightship_s_000292.png,,8
9699,../images/minelayer_s_000001.png,,8
33958,../images/truck_s_001082.png,,9
69495,../images/tulip_s_001528.png,92.0,11
17695,../images/anthus_pratensis_s_001142.png,,2
22526,../images/stallion_s_000391.png,,7
50794,../images/arabian_s_001320.png,,7
49637,../images/rig_s_000365.png,,9
74212,../images/bus_s_002821.png,13.0,14
12774,../images/estate_car_s_001743.png,,1
52486,../images/stallion_s_000095.png,,7
70384,../images/carassius_auratus_s_000450.png,1.0,10
3117,../images/cassowary_s_001685.png,,2
31577,../images/toad_s_002956.png,,6
36256,../images/tennessee_walking_horse_s_000410.png,,7
39517,../images/camion_s_000150.png,,9
2152,../images/bufo_marinus_s_001227.png,,6
15875,../images/rana_cascadae_s_000051.png,,6
7932,../images/domestic_cat_s_001954.png,,3
6975,../images/powerboat_s_000494.png,,8
37128,../images/honey_eater_s_001452.png,,2
15255,../images/monoplane_s_000608.png,,0
71567,../images/tulipa_clusiana_s_000378.png,92.0,11
35180,../images/odocoileus_hemionus_s_001343.png,,4
53567,../images/rana_pipiens_s_001013.png,,6
65607,../images/banded_gecko_s_001092.png,44.0,13
72378,../images/navel_orange_s_001383.png,53.0,12
5314,../images/stealth_bomber_s_000809.png,,0
29693,../images/car_s_001549.png,,1
10166,../images/woodland_caribou_s_000358.png,,4
48143,../images/alces_alces_s_000941.png,,4
72508,../images/shark_s_000435.png,73.0,10
27972,../images/fire_engine_s_001493.png,,9
35486,../images/lark_s_000506.png,,2
9087,../images/green_frog_s_001536.png,,6
42959,../images/stud_mare_s_001335.png,,7
61678,../images/sunflower_s_001289.png,82.0,11
48407,../images/cervus_elaphus_s_001706.png,,4
12586,../images/car_s_001379.png,,1
65773,../images/poppy_s_000641.png,62.0,11
8874,../images/lark_s_000672.png,,2
8934,../images/fighter_aircraft_s_000111.png,,0
43565,../images/felis_catus_s_001204.png,,3
23017,../images/capreolus_capreolus_s_001407.png,,4
61489,../images/poppy_s_000835.png,62.0,11
27879,../images/pekinese_s_000455.png,,5
20670,../images/aerial_ladder_truck_s_001322.png,,9
34093,../images/oil_tanker_s_001548.png,,8
65964,../images/shortfin_mako_s_000262.png,73.0,10
7616,../images/wagtail_s_000068.png,,2
13593,../images/house_cat_s_000943.png,,3
31233,../images/sound_truck_s_001200.png,,9
19356,../images/dump_truck_s_000883.png,,9
6184,../images/puppy_s_001375.png,,5
27662,../images/domestic_cat_s_001997.png,,3
74233,../images/mountain_rose_s_001121.png,70.0,11
44501,../images/merchant_ship_s_001316.png,,8
23619,../images/pekinese_s_002044.png,,5
50995,../images/tabby_s_000408.png,,3
42827,../images/mouser_s_002113.png,,3
26637,../images/automobile_s_001889.png,,1
39631,../images/multiengine_airplane_s_000006.png,,0
11499,../images/red_deer_s_001200.png,,4
44571,../images/compact_car_s_001749.png,,1
58132,../images/tank_ship_s_000207.png,,8
12351,../images/boat_s_002401.png,,8
16162,../images/stallion_s_000718.png,,7
50957,../images/tabby_cat_s_002665.png,,3
42360,../images/arabian_s_000163.png,,7
29029,../images/estate_car_s_000402.png,,1
12950,../images/wrecker_s_001139.png,,9
18380,../images/bufo_marinus_s_000331.png,,6
18081,../images/dredger_s_001088.png,,8
58522,../images/station_wagon_s_001656.png,,1
4093,../images/container_ship_s_001969.png,,8
72271,../images/rose_s_000931.png,70.0,11
61752,../images/flounder_s_000917.png,32.0,10
21373,../images/cat_s_001447.png,,3
6515,../images/station_wagon_s_000048.png,,1
4689,../images/propeller_plane_s_000835.png,,0
47563,../images/struthio_camelus_s_001094.png,,2
60735,../images/bell_pepper_s_000912.png,83.0,12
7010,../images/dump_truck_s_001986.png,,9
74695,../images/plaice_s_000146.png,32.0,10
47696,../images/broodmare_s_000923.png,,7
5763,../images/spring_frog_s_001018.png,,6
6213,../images/bufo_bufo_s_000240.png,,6
20182,../images/speedboat_s_000048.png,,8
2515,../images/wapiti_s_000583.png,,4
10742,../images/emu_s_000269.png,,2
37774,../images/leopard_frog_s_002015.png,,6
73681,../images/poppy_s_001681.png,62.0,11
70594,../images/minibus_s_000745.png,13.0,14
27123,../images/broodmare_s_000723.png,,7
64069,../images/longfin_mako_s_000096.png,73.0,10
4244,../images/convertible_s_001035.png,,1
73278,../images/goldfish_s_002299.png,1.0,10
23963,../images/domestic_cat_s_000132.png,,3
59389,../images/sea_boat_s_001953.png,,8
7318,../images/mouser_s_000091.png,,3
9396,../images/fire_engine_s_001053.png,,9
25748,../images/airliner_s_002202.png,,0
6650,../images/airliner_s_001715.png,,0
5598,../images/cat_s_001792.png,,3
47178,../images/station_wagon_s_001529.png,,1
47526,../images/house_cat_s_001578.png,,3
26394,../images/fire_engine_s_000313.png,,9
25576,../images/elk_s_001055.png,,4
3863,../images/domestic_cat_s_001786.png,,3
65336,../images/valencia_orange_s_001780.png,53.0,12
20525,../images/tabby_s_001989.png,,3
69829,../images/stegosaurus_s_000890.png,29.0,13
51737,../images/bufo_americanus_s_000813.png,,6
1298,../images/puppy_s_001859.png,,5
20612,../images/houseboat_s_000480.png,,8
8782,../images/dive_bomber_s_001136.png,,0
32876,../images/hospital_ship_s_000600.png,,8
51540,../images/cargo_ship_s_000617.png,,8
17730,../images/oil_tanker_s_001467.png,,8
3928,../images/trucking_rig_s_001244.png,,9
52626,../images/quarter_horse_s_001884.png,,7
73943,../images/plaice_s_000957.png,32.0,10
26124,../images/jumbojet_s_000189.png,,0
19922,../images/felis_catus_s_001442.png,,3
72035,../images/marine_turtle_s_001164.png,93.0,13
19538,../images/articulated_lorry_s_000007.png,,9
26695,../images/dunnock_s_000094.png,,2
21929,../images/red_deer_s_002175.png,,4
30650,../images/coupe_s_000954.png,,1
28265,../images/wagon_s_001557.png,,1
74516,../images/sunflower_s_001137.png,82.0,11
68946,../images/sand_dab_s_000429.png,32.0,10
48422,../images/puppy_s_001694.png,,5
27711,../images/toy_dog_s_001896.png,,5
3930,../images/garbage_truck_s_000035.png,,9
55817,../images/felis_catus_s_001049.png,,3
56217,../images/pontoon_s_000534.png,,8
30812,../images/tailed_frog_s_000379.png,,6
40787,../images/ostrich_s_001570.png,,2
14225,../images/house_cat_s_001304.png,,3
7514,../images/freighter_s_000941.png,,8
18442,../images/cat_s_000750.png,,3
7182,../images/broodmare_s_001508.png,,7
60005,../images/valencia_orange_s_001542.png,53.0,12
67717,../images/mako_shark_s_001793.png,73.0,10
39575,../images/tomcat_s_001421.png,,3
62996,../images/train_s_001243.png,90.0,14
46114,../images/bird_of_passage_s_000082.png,,2
21358,../images/bufo_americanus_s_000522.png,,6
21723,../images/stealth_bomber_s_002294.png,,0
44044,../images/red_deer_s_001141.png,,4
36009,../images/accentor_s_001190.png,,2
54865,../images/houseboat_s_000534.png,,8
8742,../images/chihuahua_s_001818.png,,5
31697,../images/cabin_cruiser_s_000853.png,,8
9222,../images/domestic_cat_s_000102.png,,3
74851,../images/morel_s_000623.png,51.0,12
61460,../images/poppy_s_001563.png,62.0,11
42947,../images/cassowary_s_000955.png,,2
61580,../images/sea_turtle_s_000017.png,93.0,13
60489,../images/eagle_ray_s_000071.png,67.0,10
52537,../images/station_wagon_s_001924.png,,1
3994,../images/alytes_obstetricans_s_000388.png,,6
6474,../images/lifeboat_s_000020.png,,8
31988,../images/auto_s_000801.png,,1
12256,../images/mutt_s_000689.png,,5
39748,../images/dog_s_001356.png,,5
18045,../images/cargo_vessel_s_001996.png,,8
12576,../images/lippizan_s_000688.png,,7
19833,../images/odocoileus_hemionus_s_000773.png,,4
56676,../images/twinjet_s_000970.png,,0
27336,../images/delivery_van_s_000392.png,,9
56375,../images/house_cat_s_001320.png,,3
5715,../images/sparrow_s_000813.png,,2
32528,../images/dawn_horse_s_000923.png,,7
73114,../images/cichlid_s_001702.png,1.0,10
5170,../images/semi_s_001097.png,,9
10399,../images/seaplane_s_000836.png,,0
62495,../images/railroad_train_s_000646.png,90.0,14
56603,../images/tractor_trailer_s_002139.png,,9
1441,../images/broodmare_s_000621.png,,7
30913,../images/dive_bomber_s_000551.png,,0
25725,../images/guard_boat_s_000299.png,,8
5532,../images/lorry_s_000241.png,,9
64557,../images/tulipa_clusiana_s_000003.png,92.0,11
57916,../images/mule_deer_s_001795.png,,4
7786,../images/ladder_truck_s_001046.png,,9
57907,../images/grass_frog_s_000509.png,,6
63520,../images/car_train_s_001787.png,90.0,14
14013,../images/accentor_s_000765.png,,2
1348,../images/capreolus_capreolus_s_000072.png,,4
36077,../images/domestic_cat_s_000212.png,,3
6860,../images/fighter_aircraft_s_000565.png,,0
58388,../images/taxi_s_001884.png,,1
26744,../images/airliner_s_000697.png,,0
18144,../images/lippizan_s_001202.png,,7
50985,../images/hospital_ship_s_000001.png,,8
34284,../images/pontoon_s_001632.png,,8
25200,../images/emu_novaehollandiae_s_000002.png,,2
22434,../images/peke_s_000142.png,,5
68311,../images/banded_gecko_s_000046.png,44.0,13
57058,../images/camion_s_001013.png,,9
6048,../images/dog_s_001797.png,,5
23329,../images/roe_deer_s_001292.png,,4
48610,../images/shooting_brake_s_001660.png,,1
71008,../images/poppy_s_002278.png,62.0,11
22935,../images/trucking_rig_s_000997.png,,9
65597,../images/nile_crocodile_s_001561.png,27.0,13
22891,../images/house_cat_s_001235.png,,3
20763,../images/stealth_fighter_s_000091.png,,0
55957,../images/odocoileus_hemionus_s_000183.png,,4
54198,../images/boat_s_002376.png,,8
66132,../images/hognose_snake_s_000654.png,78.0,13
60581,../images/english_sole_s_000158.png,32.0,10
5771,../images/arabian_s_001800.png,,7
10530,../images/barge_s_000025.png,,8
35875,../images/tomcat_s_000252.png,,3
6231,../images/compact_car_s_001528.png,,1
14921,../images/moose_s_000340.png,,4
33026,../images/lippizan_s_000499.png,,7
12431,../images/chihuahua_s_001076.png,,5
4108,../images/cat_s_001586.png,,3
28300,../images/biplane_s_001719.png,,0
72980,../images/train_s_001789.png,90.0,14
48655,../images/automobile_s_002276.png,,1
45642,../images/cruiser_s_000188.png,,1
51496,../images/honey_eater_s_000779.png,,2
45165,../images/toad_frog_s_000354.png,,6
9817,../images/tabby_cat_s_002241.png,,3
31326,../images/gelding_s_002275.png,,7
59569,../images/spring_frog_s_001099.png,,6
21533,../images/stealth_bomber_s_002295.png,,0
25814,../images/fighter_aircraft_s_001111.png,,0
34827,../images/flying_bird_s_000192.png,,2
9670,../images/mouser_s_000680.png,,3
29112,../images/tipper_lorry_s_000585.png,,9
1588,../images/maltese_s_000005.png,,5
32404,../images/tabby_s_002009.png,,3
26781,../images/american_elk_s_000320.png,,4
48983,../images/natterjack_s_000260.png,,6
56812,../images/biplane_s_001945.png,,0
28591,../images/truck_s_000712.png,,9
9287,../images/stealth_bomber_s_002329.png,,0
15208,../images/stallion_s_001840.png,,7
48040,../images/tabby_s_001173.png,,3
6233,../images/wagon_s_000802.png,,1
64024,../images/gecko_s_001393.png,44.0,13
66496,../images/safety_bicycle_s_000568.png,8.0,14
7723,../images/compact_car_s_002313.png,,1
56009,../images/tomcat_s_000910.png,,3
14791,../images/dog_s_001489.png,,5
64064,../images/sunflower_s_001435.png,82.0,11
38385,../images/mongrel_s_002496.png,,5
44719,../images/jumbo_jet_s_000268.png,,0
13247,../images/cat_s_002286.png,,3
2490,../images/jetliner_s_001323.png,,0
74467,../images/coluber_constrictor_s_001011.png,78.0,13
74598,../images/stegosaurus_s_000203.png,29.0,13
5014,../images/compact_car_s_001233.png,,1
10579,../images/bufo_bufo_s_002091.png,,6
18979,../images/multiengine_airplane_s_000229.png,,0
18817,../images/ladder_truck_s_001072.png,,9
67758,../images/stingray_s_001818.png,67.0,10
13458,../images/felis_catus_s_000919.png,,3
72350,../images/flatfish_s_001015.png,32.0,10
20900,../images/walking_horse_s_000189.png,,7
30777,../images/tabby_s_000949.png,,3
11478,../images/bird_s_000160.png,,2
11582,../images/capreolus_capreolus_s_000718.png,,4
45407,../images/arabian_s_002479.png,,7
52279,../images/dumper_s_001405.png,,9
16398,../images/american_toad_s_000560.png,,6
50083,../images/appaloosa_s_002082.png,,7
71848,../images/gecko_s_001719.png,44.0,13
42336,../images/house_cat_s_000390.png,,3
38628,../images/stealth_fighter_s_001696.png,,0
31640,../images/dredger_s_000958.png,,8
23787,../images/spadefoot_s_000737.png,,6
65195,../images/sweet_pepper_s_000814.png,83.0,12
65013,../images/bell_pepper_s_000328.png,83.0,12
71168,../images/seville_orange_s_000365.png,53.0,12
2746,../images/arabian_s_001266.png,,7
19263,../images/saddle_horse_s_000818.png,,7
30708,../images/cat_s_001093.png,,3
14336,../images/car_s_001025.png,,1
51824,../images/delivery_truck_s_000034.png,,9
28852,../images/pekingese_s_001533.png,,5
32432,../images/attack_aircraft_s_000549.png,,0
61427,../images/railroad_train_s_000296.png,90.0,14
35509,../images/jumbo_jet_s_001612.png,,0
14192,../images/honey_eater_s_000366.png,,2
39308,../images/emu_novaehollandiae_s_000244.png,,2
37253,../images/estate_car_s_000147.png,,1
7569,../images/hospital_ship_s_000464.png,,8
70586,../images/bell_pepper_s_000714.png,83.0,12
58208,../images/ship_s_001996.png,,8
53840,../images/rana_temporaria_s_000311.png,,6
55851,../images/wagon_s_000619.png,,1
36371,../images/hospital_ship_s_001198.png,,8
34194,../images/wagon_s_000602.png,,1
15785,../images/fire_truck_s_001344.png,,9
60637,../images/butterfly_ray_s_000395.png,67.0,10
22819,../images/blenheim_spaniel_s_000779.png,,5
73002,../images/carassius_auratus_s_000820.png,1.0,10
55269,../images/dog_s_002296.png,,5
35610,../images/tipper_s_001554.png,,9
46657,../images/cat_s_002246.png,,3
34884,../images/pekinese_s_001702.png,,5
64449,../images/tulip_s_001759.png,92.0,11
5890,../images/riding_horse_s_000019.png,,7
30778,../images/rhea_americana_s_000154.png,,2
74457,../images/cichlid_s_001404.png,1.0,10
30701,../images/toy_dog_s_000161.png,,5
33860,../images/tennessee_walker_s_001704.png,,7
15497,../images/green_frog_s_001087.png,,6
50439,../images/auto_s_000355.png,,1
48932,../images/toad_s_002762.png,,6
28515,../images/airbus_s_001530.png,,0
60116,../images/mushroom_s_001337.png,51.0,12
48799,../images/station_wagon_s_001331.png,,1
36967,../images/dump_truck_s_001777.png,,9
56438,../images/fawn_s_001207.png,,4
72252,../images/poppy_s_000078.png,62.0,11
45367,../images/skylark_s_000937.png,,2
30324,../images/airliner_s_000428.png,,0
23209,../images/dunnock_s_001301.png,,2
5711,../images/bufo_bufo_s_001229.png,,6
23688,../images/tabby_s_001537.png,,3
74793,../images/stingray_s_000625.png,67.0,10
50503,../images/fawn_s_000029.png,,4
2813,../images/dawn_horse_s_001279.png,,7
60093,../images/poppy_s_000649.png,62.0,11
37105,../images/tabby_s_001508.png,,3
39158,../images/house_cat_s_000292.png,,3
25201,../images/car_s_002262.png,,1
59089,../images/mouser_s_001576.png,,3
7270,../images/toy_dog_s_001041.png,,5
48009,../images/jumbojet_s_001042.png,,0
55801,../images/trailer_truck_s_000821.png,,9
69414,../images/minibus_s_000399.png,13.0,14
37847,../images/car_s_000511.png,,1
66423,../images/bell_pepper_s_001344.png,83.0,12
45214,../images/compact_car_s_000771.png,,1
57374,../images/domestic_cat_s_000052.png,,3
65991,../images/nile_crocodile_s_000102.png,27.0,13
51679,../images/walking_horse_s_002012.png,,7
60228,../images/sea_turtle_s_000034.png,93.0,13
56802,../images/woodland_caribou_s_000280.png,,4
15663,../images/wapiti_s_001167.png,,4
4282,../images/amphibious_aircraft_s_000167.png,,0
24894,../images/cabin_cruiser_s_000012.png,,8
41919,../images/japanese_deer_s_001111.png,,4
60347,../images/tulipa_clusiana_s_000040.png,92.0,11
69533,../images/mushroom_s_000594.png,51.0,12
22057,../images/rangifer_caribou_s_001138.png,,4
2905,../images/cervus_elaphus_s_000236.png,,4
29972,../images/tractor_trailer_s_001049.png,,9
68658,../images/bosc_s_001028.png,57.0,12
59286,../images/stallion_s_001017.png,,7
71621,../images/rainbow_trout_s_001499.png,91.0,10
46014,../images/pipit_s_001895.png,,2
6554,../images/western_toad_s_000051.png,,6
8925,../images/attack_aircraft_s_000091.png,,0
47966,../images/airliner_s_001658.png,,0
61887,../images/train_s_001770.png,90.0,14
73036,../images/bus_s_000166.png,13.0,14
8941,../images/stealth_fighter_s_001046.png,,0
33816,../images/deer_s_001642.png,,4
35981,../images/ladder_truck_s_001785.png,,9
14304,../images/dunnock_s_000025.png,,2
73182,../images/bell_pepper_s_000818.png,83.0,12
25079,../images/lipizzan_s_000524.png,,7
14204,../images/shooting_brake_s_000872.png,,1
24627,../images/trucking_rig_s_000047.png,,9
40345,../images/liberty_ship_s_000543.png,,8
37369,../images/chihuahua_s_000280.png,,5
61061,../images/turbot_s_000025.png,32.0,10
16408,../images/puppy_s_000974.png,,5
2558,../images/container_ship_s_001867.png,,8
22186,../images/camion_s_000922.png,,9
4456,../images/toy_dog_s_001554.png,,5
13810,../images/boat_s_002278.png,,8
38224,../images/biplane_s_001519.png,,0
35612,../images/trucking_rig_s_001080.png,,9
9061,../images/rangifer_tarandus_s_000698.png,,4
2240,../images/maltese_dog_s_000786.png,,5
61556,../images/banded_gecko_s_000103.png,44.0,13
44302,../images/pipit_s_000112.png,,2
63210,../images/pickup_truck_s_000968.png,58.0,14
46534,../images/mongrel_s_000234.png,,5
35355,../images/taxi_s_001119.png,,1
59644,../images/jumbojet_s_001063.png,,0
12958,../images/sparrow_s_000009.png,,2
12847,../images/prunella_modularis_s_000037.png,,2
6084,../images/odocoileus_hemionus_s_000466.png,,4
41110,../images/station_wagon_s_000188.png,,1
66070,../images/rosebush_s_000863.png,70.0,11
57234,../images/truck_s_001898.png,,9
43194,../images/fighter_aircraft_s_000037.png,,0
54055,../images/coupe_s_001520.png,,1
1897,../images/felis_domesticus_s_000634.png,,3
36306,../images/tennessee_walking_horse_s_000461.png,,7
12362,../images/ostrich_s_000576.png,,2
35155,../images/mutt_s_000398.png,,5
31718,../images/dawn_horse_s_001357.png,,7
62035,../images/shark_s_000935.png,73.0,10
20395,../images/sea_boat_s_001370.png,,8
66023,../images/turtle_s_001996.png,93.0,13
70094,../images/motorcycle_s_000430.png,48.0,14
74857,../images/shortfin_mako_s_000520.png,73.0,10
27422,../images/mongrel_s_000797.png,,5
48553,../images/struthio_camelus_s_001194.png,,2
40567,../images/appaloosa_s_002073.png,,7
62113,../images/railroad_train_s_001061.png,90.0,14
66196,../images/shark_s_001356.png,73.0,10
42075,../images/tennessee_walker_s_000518.png,,7
33157,../images/trailer_truck_s_000455.png,,9
32284,../images/muntjac_s_000963.png,,4
45394,../images/broodmare_s_000583.png,,7
30249,../images/bufo_americanus_s_000663.png,,6
24206,../images/automobile_s_000555.png,,1
64776,../images/pickup_truck_s_002112.png,58.0,14
11527,../images/quarter_horse_s_001832.png,,7
24676,../images/dive_bomber_s_000930.png,,0
1322,../images/camion_s_001978.png,,9
64329,../images/apple_s_000339.png,0.0,12
20280,../images/muntjac_s_001625.png,,4
9991,../images/wagtail_s_002151.png,,2
69288,../images/safety_bicycle_s_000728.png,8.0,14
34535,../images/trucking_rig_s_000169.png,,9
67820,../images/trout_s_002350.png,91.0,10
62371,../images/goldfish_s_000009.png,1.0,10
38357,../images/wrecker_s_002156.png,,9
43694,../images/elk_s_001443.png,,4
40365,../images/true_cat_s_001815.png,,3
5998,../images/muntjac_s_000802.png,,4
3218,../images/domestic_cat_s_001342.png,,3
61088,../images/mushroom_s_000895.png,51.0,12
69644,../images/temple_orange_s_000126.png,53.0,12
23445,../images/elk_s_001012.png,,4
41480,../images/dog_s_001817.png,,5
52808,../images/meadow_pipit_s_000392.png,,2
24199,../images/alauda_arvensis_s_000047.png,,2
7515,../images/lapdog_s_001304.png,,5
52144,../images/tabby_cat_s_001881.png,,3
46074,../images/pekinese_s_002157.png,,5
28969,../images/arabian_s_000488.png,,7
37098,../images/coupe_s_000500.png,,1
44654,../images/rana_clamitans_s_000073.png,,6
59436,../images/car_s_000787.png,,1
36501,../images/airliner_s_000148.png,,0
68060,../images/sunflower_s_002260.png,82.0,11
37072,../images/abandoned_ship_s_000662.png,,8
35164,../images/broodmare_s_001272.png,,7
47051,../images/broodmare_s_000044.png,,7
67186,../images/pickup_truck_s_001408.png,58.0,14
64262,../images/colubrid_s_000241.png,78.0,13
55305,../images/broodmare_s_000640.png,,7
15978,../images/camion_s_001561.png,,9
9194,../images/ostrich_s_001029.png,,2
33129,../images/sambar_s_000121.png,,4
3568,../images/cat_s_001673.png,,3
9254,../images/barking_deer_s_000154.png,,4
32082,../images/crapaud_s_000184.png,,6
40686,../images/pekingese_s_000075.png,,5
57580,../images/freighter_s_002074.png,,8
28472,../images/alley_cat_s_002691.png,,3
64799,../images/tulip_s_000013.png,92.0,11
17334,../images/shooting_brake_s_000673.png,,1
18949,../images/tabby_cat_s_002486.png,,3
65188,../images/bartlett_pear_s_000369.png,57.0,12
38953,../images/fallow_deer_s_001651.png,,4
14487,../images/dive_bomber_s_001449.png,,0
52451,../images/boat_s_002385.png,,8
54224,../images/toy_spaniel_s_000815.png,,5
26464,../images/quarter_horse_s_000509.png,,7
8228,../images/automobile_s_001058.png,,1
19273,../images/amphibious_aircraft_s_001307.png,,0
32461,../images/cargo_ship_s_000349.png,,8
70317,../images/minibike_s_001450.png,48.0,14
15662,../images/motorcar_s_001985.png,,1
57069,../images/monoplane_s_001166.png,,0
43948,../images/beach_wagon_s_000724.png,,1
49181,../images/tandem_trailer_s_000034.png,,9
48705,../images/truck_s_002235.png,,9
65763,../images/eagle_ray_s_000126.png,67.0,10
63670,../images/minibike_s_002198.png,48.0,14
37866,../images/car_s_001600.png,,1
30388,../images/tugboat_s_001147.png,,8
46890,../images/maltese_dog_s_000796.png,,5
25356,../images/maltese_s_000328.png,,5
17298,../images/arabian_s_001206.png,,7
56270,../images/skylark_s_001801.png,,2
48529,../images/sika_s_000560.png,,4
2055,../images/dump_truck_s_000354.png,,9
44170,../images/stealth_bomber_s_001934.png,,0
9818,../images/ship_s_001252.png,,8
63450,../images/jaffa_orange_s_000132.png,53.0,12
71685,../images/sunflower_s_002385.png,82.0,11
56500,../images/dawn_horse_s_000655.png,,7
6939,../images/lipizzan_s_001425.png,,7
43865,../images/auto_s_000165.png,,1
17969,../images/biplane_s_001069.png,,0
63194,../images/eagle_ray_s_000177.png,67.0,10
52728,../images/struthio_camelus_s_000974.png,,2
33751,../images/shooting_brake_s_000785.png,,1
9100,../images/cat_s_002310.png,,3
70154,../images/rainbow_trout_s_000808.png,91.0,10
52541,../images/compact_car_s_001618.png,,1
